cant_experimentos;dataset;estructura_de_datos;valor_consulta;tiempo;tiempo_promedio;desviacion_estandar
1000;user_id;separate_chaining;1860000;401;442.299;1227.02
1000;user_id;separate_chaining;1870000;529;443.284;1219.98
1000;user_id;separate_chaining;1880000;163;440.135;1213.39
1000;user_id;separate_chaining;1890000;132;436.711;1206.99
1000;user_id;separate_chaining;1900000;140;433.451;1200.67
1000;user_id;separate_chaining;1910000;135;430.207;1194.46
1000;user_id;separate_chaining;1920000;142;427.108;1188.33
1000;user_id;separate_chaining;1930000;137;424.021;1182.3
1000;user_id;separate_chaining;1940000;306;422.779;1176.06
1000;user_id;separate_chaining;1950000;371;422.24;1169.86
1000;user_id;separate_chaining;1960000;199;419.938;1163.97
1000;user_id;separate_chaining;1970000;301;418.724;1158.02
1000;user_name;separate_chaining;User3206493444;527;527;-nan
1000;user_name;separate_chaining;User2731453519;344;435.5;129.401
1000;user_name;separate_chaining;User3931112645;254;375;139.115
1000;user_name;separate_chaining;User1972327139;155;320;158.12
1000;user_name;separate_chaining;User890959296;221;300.2;143.916
1000;user_name;separate_chaining;User3159506991;376;312.833;132.389
1000;user_name;separate_chaining;User815744543;147;289.143;136.141
1000;user_name;separate_chaining;User110664712;485;313.625;143.811
1000;user_name;separate_chaining;User574526871;365;319.333;135.609
1000;user_name;separate_chaining;User2242740680;363;323.7;128.597
1000;user_name;separate_chaining;User2664437380;237;315.818;124.767
1000;user_name;separate_chaining;User4277024594;207;306.75;123.038
1000;user_name;separate_chaining;User404179453;358;310.692;118.655
1000;user_name;separate_chaining;User3920997616;309;310.571;114
1000;user_name;separate_chaining;User1719661034;147;299.667;117.692
1000;user_name;separate_chaining;User1589101987;391;305.375;115.972
1000;user_name;separate_chaining;User3717764870;333;307;112.489
1000;user_name;separate_chaining;User3188328072;371;310.556;110.168
1000;user_name;separate_chaining;User1213371796;450;317.895;111.741
1000;user_name;separate_chaining;User1422156573;171;310.55;113.613
1000;user_name;separate_chaining;User3381096598;444;316.905;114.501
1000;user_name;separate_chaining;User1267263489;284;315.409;111.962
1000;user_name;separate_chaining;User1417117944;276;313.696;109.696
1000;user_name;separate_chaining;User466886229;666;328.375;129.157
1000;user_name;separate_chaining;User1045229302;433;332.56;128.157
1000;user_name;separate_chaining;User4206444213;134;324.923;131.468
1000;user_name;separate_chaining;User71412637;163;318.926;132.628
1000;user_name;separate_chaining;User924163620;181;314;132.733
1000;user_name;separate_chaining;User117838981;408;317.241;131.505
1000;user_name;separate_chaining;User3234141415;290;316.333;129.313
1000;user_name;separate_chaining;User3263375309;129;310.29;131.516
1000;user_name;separate_chaining;User3838260288;390;312.781;130.143
1000;user_name;separate_chaining;User890685041;307;312.606;128.097
1000;user_name;separate_chaining;User3290351768;137;307.441;129.687
1000;user_name;separate_chaining;User2938265131;152;303;130.439
1000;user_name;separate_chaining;User4065210075;162;299.083;130.692
1000;user_name;separate_chaining;User138869435;165;295.459;130.736
1000;user_name;separate_chaining;User3830218995;450;299.526;131.371
1000;user_name;separate_chaining;User2448420238;306;299.692;129.635
1000;user_name;separate_chaining;User4177823592;203;297.275;128.873
1000;user_name;separate_chaining;User1987057959;326;297.976;127.331
1000;user_name;separate_chaining;User3787676722;151;294.476;127.797
1000;user_name;separate_chaining;User579095499;390;296.698;127.104
1000;user_name;separate_chaining;User400046409;263;295.932;125.72
1000;user_name;separate_chaining;User1985156980;252;294.956;124.455
1000;user_name;separate_chaining;User49389146;140;291.587;125.167
1000;user_name;separate_chaining;User2999411164;136;288.277;125.862
1000;user_name;separate_chaining;User2832300169;361;289.792;124.958
1000;user_name;separate_chaining;User2035585680;133;286.592;125.662
1000;user_name;separate_chaining;User3753598969;163;284.12;125.595
1000;user_name;separate_chaining;User842838618;145;281.392;125.85
1000;user_name;separate_chaining;User2075764472;305;281.846;124.653
1000;user_name;separate_chaining;User4125264598;509;286.132;127.33
1000;user_name;separate_chaining;User3002858689;161;283.815;127.268
1000;user_name;separate_chaining;User1230784232;605;289.655;133.315
1000;user_name;separate_chaining;User2049009154;365;291;132.48
1000;user_name;separate_chaining;User2327095904;256;290.386;131.374
1000;user_name;separate_chaining;User2533068689;360;291.586;130.537
1000;user_name;separate_chaining;User1961011160;336;292.339;129.536
1000;user_name;separate_chaining;User777127983;154;290.033;129.669
1000;user_name;separate_chaining;User3373702348;698;296.721;138.789
1000;user_name;separate_chaining;User1809107935;347;297.532;137.794
1000;user_name;separate_chaining;User1988684588;630;302.81;142.953
1000;user_name;separate_chaining;User3442289554;623;307.812;147.354
1000;user_name;separate_chaining;User749092865;145;305.308;147.586
1000;user_name;separate_chaining;User2047687690;155;303.03;147.611
1000;user_name;separate_chaining;User1902511457;293;302.881;146.493
1000;user_name;separate_chaining;User1580225553;152;300.662;146.543
1000;user_name;separate_chaining;User2445728771;168;298.739;146.335
1000;user_name;separate_chaining;User799035937;227;297.714;145.524
1000;user_name;separate_chaining;User90209299;559;301.394;147.771
1000;user_name;separate_chaining;User1112716224;309;301.5;146.729
1000;user_name;separate_chaining;User9576493;469;303.795;147.019
1000;user_name;separate_chaining;User168050872;904;311.905;161.823
1000;user_name;separate_chaining;User2678338149;561;315.227;163.28
1000;user_name;separate_chaining;User3939917553;258;314.474;162.32
1000;user_name;separate_chaining;User345959861;143;312.247;162.429
1000;user_name;separate_chaining;User3563177106;410;313.5;161.75
1000;user_name;separate_chaining;User408052622;139;311.291;161.904
1000;user_name;separate_chaining;User3481486211;153;309.312;161.847
1000;user_name;separate_chaining;User2339410990;172;307.617;161.554
1000;user_name;separate_chaining;User3269510792;442;309.256;161.238
1000;user_name;separate_chaining;User1041012985;167;307.542;161.011
1000;user_name;separate_chaining;User1835663929;228;306.595;160.273
1000;user_name;separate_chaining;User1375939179;153;304.788;160.185
1000;user_name;separate_chaining;User2561057021;324;305.012;159.253
1000;user_name;separate_chaining;User3487845645;591;308.299;161.266
1000;user_name;separate_chaining;User2673020829;541;310.943;162.244
1000;user_name;separate_chaining;User1397871626;337;311.236;161.344
1000;user_name;separate_chaining;User2236496313;241;310.456;160.605
1000;user_name;separate_chaining;User3579024017;261;309.912;159.795
1000;user_name;separate_chaining;User2735308635;141;308.076;159.887
1000;user_name;separate_chaining;User3280268823;235;307.29;159.196
1000;user_name;separate_chaining;User606342922;446;308.766;158.983
1000;user_name;separate_chaining;User116887603;241;308.053;158.288
1000;user_name;separate_chaining;User2230967772;181;306.729;157.986
1000;user_name;separate_chaining;User2850736900;331;306.979;157.18
1000;user_name;separate_chaining;User29560226;150;305.378;157.17
1000;user_name;separate_chaining;User1748963228;150;303.808;157.143
1000;user_name;separate_chaining;User2745739163;144;302.21;157.162
