cant_experimentos;dataset;estructura_de_datos;valor_consulta;tiempo;tiempo_promedio;desviacion_estandar
1000;user_name;linear_probing;User2458742027;243;302.095;143.533
1000;user_name;linear_probing;User1240804998;191;299.512;142.822
1000;user_name;linear_probing;User2941194972;214;297.568;141.739
1000;user_name;linear_probing;User2399971906;767;308;156.622
1000;user_name;linear_probing;User3831091864;330;308.478;154.906
1000;user_name;linear_probing;User57156409;145;305;155.058
1000;user_name;linear_probing;User1592527468;454;308.104;154.899
1000;user_name;linear_probing;User2935941347;134;304.551;155.282
1000;user_name;linear_probing;User854839056;294;304.34;153.697
1000;user_name;linear_probing;User1299844913;196;302.216;152.907
1000;user_name;linear_probing;User2387492357;134;298.981;153.187
1000;user_name;linear_probing;User887332347;257;298.189;151.816
1000;user_name;linear_probing;User3956875798;242;297.148;150.571
1000;user_name;linear_probing;User1995099053;260;296.473;149.255
1000;user_name;linear_probing;User1319225788;590;301.714;153.005
1000;user_name;linear_probing;User1199053800;510;305.368;154.122
1000;user_name;linear_probing;User3151110121;187;303.328;153.552
1000;user_name;linear_probing;User2542065417;201;301.593;152.805
1000;user_name;linear_probing;User990046437;140;298.9;152.934
1000;user_name;linear_probing;User2045873321;524;302.59;154.368
1000;user_name;linear_probing;User885338875;386;303.935;153.464
1000;user_name;linear_probing;User2143196741;522;307.397;154.681
1000;user_name;linear_probing;User2369222048;221;306.047;153.828
1000;user_name;linear_probing;User4146105444;191;304.277;153.287
1000;user_name;linear_probing;User1992634210;119;301.47;153.803
1000;user_name;linear_probing;User2842953519;618;306.194;157.456
1000;user_name;linear_probing;User3748454648;455;308.382;157.315
1000;user_name;linear_probing;User3737607372;225;307.174;156.476
1000;user_name;linear_probing;User3217261541;155;305;156.4
1000;user_name;linear_probing;User86934906;145;302.746;156.435
1000;user_name;linear_probing;User2111455648;209;301.444;155.722
1000;user_name;linear_probing;User1531930430;204;300.11;155.057
1000;user_name;linear_probing;User2152848899;256;299.514;154.077
1000;user_name;linear_probing;User2497854136;201;298.2;153.454
1000;user_name;linear_probing;User649061319;271;297.842;152.46
1000;user_name;linear_probing;User4241783772;137;295.753;152.558
1000;user_name;linear_probing;User2298457798;270;295.423;151.593
1000;user_name;linear_probing;User1259758534;191;294.101;151.075
1000;user_name;linear_probing;User779239393;196;292.875;150.516
1000;user_name;linear_probing;User717093339;284;292.765;149.576
1000;user_name;linear_probing;User771190683;587;296.354;152.159
1000;user_name;linear_probing;User1105938557;374;297.289;151.469
1000;user_name;linear_probing;User1973719143;267;296.929;150.59
1000;user_name;linear_probing;User2624771968;221;296.035;149.917
1000;user_name;linear_probing;User1821117272;268;295.709;149.063
1000;user_name;linear_probing;User4209875324;137;293.885;149.168
1000;user_name;linear_probing;User593758293;193;292.739;148.697
1000;user_name;linear_probing;User4244547140;196;291.652;148.205
1000;user_name;linear_probing;User3810422705;562;294.656;150.1
1000;user_name;linear_probing;User1125090399;319;294.923;149.286
1000;user_name;linear_probing;User1304282988;334;295.348;148.519
1000;user_name;linear_probing;User1820955996;327;295.688;147.746
1000;user_name;linear_probing;User1206919480;468;297.521;148.021
1000;user_name;linear_probing;User2168857339;260;297.126;147.281
1000;user_name;linear_probing;User1539692177;202;296.135;146.826
1000;user_name;linear_probing;User441828075;149;294.619;146.821
1000;user_name;linear_probing;User1555471653;377;295.459;146.299
1000;user_name;linear_probing;User4211198245;140;293.889;146.387
1000;user_name;linear_probing;User2500770956;251;293.46;145.709
